GEO_ID,NAME,COMMUTERS,B08541_006E,B08541_006P,B08541_016E,B08541_016P,B08541_021E,B08541_021P,B08541_026E,B08541_026P,B08541_031E,B08541_031P
0500000US26147,"St. Clair County, Michigan",47342.0,43602,0.9210003802120739,529,0.011174010392463352,962,0.02032022305774999,430,0.009082843986312365,1819,0.03842254235140045
0500000US26161,"Washtenaw County, Michigan",198553.0,165141,0.831722512377048,8672,0.04367599582982881,10408,0.052419253297608194,4322,0.02176748777404522,10010,0.050414750721469836
0500000US26011,"Arenac County, Michigan",4276.0,3853,0.9010757717492984,20,0.004677268475210477,150,0.035079513564078575,56,0.013096351730589336,197,0.0460710944808232
0500000US26027,"Cass County, Michigan",11824.0,10302,0.8712787550744249,6,0.0005074424898511502,380,0.03213802435723951,145,0.01226319350473613,991,0.08381258457374831
0500000US26071,"Iron County, Michigan",3625.0,3199,0.8824827586206897,0,0.0,128,0.03531034482758621,18,0.004965517241379311,280,0.07724137931034483
0500000US26143,"Roscommon County, Michigan",6426.0,5782,0.8997821350762527,69,0.010737628384687208,140,0.02178649237472767,76,0.011826953003423592,359,0.055866791160908806
0500000US26163,"Wayne County, Michigan",708893.0,641901,0.9054977267373214,17312,0.02442117498691622,13428,0.018942209896274896,12210,0.017224038042412605,24042,0.03391485033707485
0500000US26023,"Branch County, Michigan",14426.0,13196,0.9147372799112713,50,0.0034659642312491333,226,0.015666158325246083,236,0.01635935117149591,718,0.049771246360737556
0500000US26075,"Jackson County, Michigan",56140.0,52162,0.9291414321339508,203,0.0036159600997506237,1126,0.020057000356252228,503,0.008959743498396865,2146,0.03822586391164945
0500000US26097,"Mackinac County, Michigan",4028.0,2881,0.7152432969215492,85,0.021102284011916585,349,0.08664349553128103,421,0.10451837140019861,292,0.07249255213505462
0500000US26009,"Antrim County, Michigan",5677.0,4771,0.8404086665492337,43,0.007574423110797957,119,0.02096177558569667,73,0.012858904350889554,671,0.11819623040338206
0500000US26061,"Houghton County, Michigan",12894.0,10447,0.8102218085931441,43,0.003334884442376299,1385,0.10741430122537614,296,0.022956413835892663,723,0.056072591903210796
0500000US26069,"Iosco County, Michigan",8855.0,8148,0.9201581027667984,10,0.001129305477131564,252,0.028458498023715414,125,0.014116318464144552,320,0.03613777526821005
0500000US26085,"Lake County, Michigan",1974.0,1655,0.8383991894630193,13,0.006585612968591692,72,0.0364741641337386,22,0.011144883485309016,212,0.10739614994934144
0500000US26119,"Montmorency County, Michigan",2311.0,2119,0.9169190826482042,0,0.0,25,0.010817827780181739,9,0.0038944180008654264,158,0.0683686715707486
0500000US26141,"Presque Isle County, Michigan",3227.0,2860,0.8862720793306477,0,0.0,164,0.050821196157421755,40,0.012395413696932134,163,0.05051131081499845
0500000US26077,"Kalamazoo County, Michigan",121897.0,110580,0.9071593230350213,1885,0.01546387523893123,2760,0.022642066662838297,1682,0.013798534828584789,4990,0.04093620023462431
0500000US26107,"Mecosta County, Michigan",15094.0,13376,0.8861799390486286,95,0.006293891612561282,550,0.0364383198621969,294,0.019477938253610706,779,0.05160991122300252
0500000US26103,"Marquette County, Michigan",26239.0,23606,0.8996531880025915,135,0.0051450131483669346,1111,0.04234155265063455,441,0.016807042951331987,946,0.036053203247074964
0500000US26123,"Newaygo County, Michigan",12918.0,11582,0.8965784177117201,18,0.0013934045517882026,371,0.02871961603963462,321,0.024849047840222946,626,0.048459513856634155
0500000US26133,"Osceola County, Michigan",6559.0,5760,0.8781826497941759,2,0.0003049245311785333,208,0.03171215124256747,170,0.02591858515017533,419,0.06388168928190273
0500000US26137,"Otsego County, Michigan",10614.0,9951,0.937535330695308,2,0.0001884303749764462,179,0.016864518560391936,136,0.012813265498398342,346,0.03259845487092519
0500000US26025,"Calhoun County, Michigan",57444.0,53362,0.9289394888935311,454,0.007903349348931133,1296,0.022561102987257154,686,0.011942065315785809,1646,0.028653993454494812
0500000US26031,"Cheboygan County, Michigan",6805.0,6136,0.9016899338721528,39,0.005731080088170463,182,0.02674504041146216,67,0.009845701689933872,381,0.055988243938280675
0500000US26095,"Luce County, Michigan",2061.0,1868,0.9063561377971858,0,0.0,61,0.029597282872392043,39,0.018922852983988356,93,0.04512372634643377
0500000US26081,"Kent County, Michigan",340011.0,310951,0.9145321769001591,5749,0.016908276496936863,6336,0.018634691230577833,4395,0.012926052392422598,12580,0.03699880297990359
0500000US26099,"Macomb County, Michigan",317832.0,295817,0.9307338468121523,3740,0.01176722293538725,3757,0.011820710312366282,3578,0.011257519695939994,10940,0.03442070024415415
0500000US26017,"Bay County, Michigan",33140.0,30387,0.9169281834640918,190,0.005733252866626433,549,0.01656608328304164,450,0.013578756789378395,1564,0.047193723596861796
0500000US26145,"Saginaw County, Michigan",84543.0,79338,0.9384336964621554,346,0.004092591935464793,1388,0.016417680943425238,936,0.011071289166459672,2535,0.029984741492494943
0500000US26155,"Shiawassee County, Michigan",18790.0,16136,0.8587546567323044,89,0.004736562001064396,753,0.040074507716870676,171,0.009100585417775413,1641,0.0873336881319851
0500000US26013,"Baraga County, Michigan",2528.0,2343,0.9268196202531646,0,0.0,75,0.02966772151898734,25,0.009889240506329115,85,0.033623417721518986
0500000US26029,"Charlevoix County, Michigan",9660.0,8513,0.8812629399585922,80,0.008281573498964804,255,0.026397515527950312,150,0.015527950310559006,662,0.06853002070393374
0500000US26045,"Eaton County, Michigan",43513.0,40272,0.925516512306667,335,0.007698848619952658,893,0.02052260244064992,447,0.01027279203916071,1566,0.03598924459356974
0500000US26041,"Delta County, Michigan",13171.0,11971,0.9088907448181611,91,0.006909118517956116,446,0.033862273175916786,152,0.01154050565636626,511,0.038797357831599724
0500000US26053,"Gogebic County, Michigan",5478.0,4961,0.9056224899598394,24,0.004381161007667032,228,0.0416210295728368,81,0.014786418400876232,184,0.033588901058780575
0500000US26047,"Emmet County, Michigan",17618.0,15872,0.9008968100805994,24,0.0013622431604041322,581,0.0329776365081167,178,0.01010330343966398,963,0.0546600068112158
0500000US05147,"Woodruff County, Arkansas",1884.0,1661,0.8816348195329087,16,0.008492569002123142,57,0.030254777070063694,9,0.004777070063694267,141,0.07484076433121019
0500000US05023,"Cleburne County, Arkansas",7743.0,7003,0.9044298075681261,4,0.0005165956347668862,96,0.01239829523440527,65,0.0083946790649619,575,0.07426062249773989
0500000US05025,"Cleveland County, Arkansas",1051.0,858,0.8163653663177926,1,0.0009514747859181732,131,0.12464319695528069,22,0.02093244529019981,39,0.037107516650808754
0500000US05067,"Jackson County, Arkansas",4966.0,4526,0.9113975030205397,3,0.0006041079339508659,75,0.015102698348771646,121,0.024365686669351592,241,0.04853000402738623
0500000US05057,"Hempstead County, Arkansas",7841.0,7297,0.9306210942481826,93,0.011860732049483484,125,0.015941844152531564,55,0.0070144114271138884,271,0.03456191812268843
0500000US05135,"Sharp County, Arkansas",3911.0,3535,0.9038609051393506,0,0.0,168,0.042955765788800816,14,0.0035796471490667347,194,0.049603681922781896
0500000US05137,"Stone County, Arkansas",3492.0,2946,0.8436426116838488,0,0.0,118,0.03379152348224513,120,0.03436426116838488,308,0.0882016036655212
0500000US05143,"Washington County, Arkansas",96559.0,88348,0.9149639080769271,666,0.0068973373792189235,1596,0.016528754440290394,1363,0.014115721993806896,4586,0.04749427810975673
0500000US05005,"Baxter County, Arkansas",15237.0,14211,0.932663910218547,4,0.0002625188685436766,431,0.028286408085581152,67,0.004397191048106583,524,0.03438997177922163
0500000US05003,"Ashley County, Arkansas",6673.0,6071,0.9097857035815975,22,0.0032968679754233478,201,0.03012138468454968,224,0.03356811029521954,155,0.023227933463209952
0500000US05031,"Craighead County, Arkansas",46418.0,43834,0.9443319401956137,241,0.005191951398164505,804,0.017320866905079925,345,0.007432461545090267,1194,0.02572277995605153
0500000US05055,"Greene County, Arkansas",14484.0,13766,0.9504280585473626,10,0.0006904170118751726,236,0.016293841480254073,154,0.010632421982877657,318,0.021955260977630488
0500000US05073,"Lafayette County, Arkansas",1714.0,1517,0.8850641773628938,7,0.004084014002333722,51,0.029754959159859977,23,0.013418903150525088,116,0.0676779463243874
0500000US05105,"Perry County, Arkansas",1487.0,1104,0.7424344317417619,1,0.0006724949562878278,48,0.03227975790181574,19,0.012777404169468728,315,0.21183591123066578
0500000US05107,"Phillips County, Arkansas",5446.0,5126,0.9412412780022035,3,0.0005508630187293427,98,0.017994858611825194,128,0.023503488799118618,91,0.016709511568123392
0500000US05111,"Poinsett County, Arkansas",6121.0,5515,0.9009965691880412,5,0.0008168599901976801,135,0.022055219735337365,6,0.000980231988237216,460,0.07515111909818657
0500000US05133,"Sevier County, Arkansas",4645.0,4310,0.9278794402583423,10,0.002152852529601722,59,0.012701829924650162,68,0.014639397201291711,198,0.0426264800861141
0500000US05149,"Yell County, Arkansas",5749.0,4869,0.8469299008523221,4,0.0006957731779439903,187,0.032527396068881546,107,0.01861193251000174,582,0.10123499739085058
0500000US05013,"Calhoun County, Arkansas",1938.0,1852,0.95562435500516,6,0.0030959752321981426,32,0.016511867905056758,15,0.007739938080495356,33,0.017027863777089782
0500000US05019,"Clark County, Arkansas",7925.0,7271,0.9174763406940063,50,0.006309148264984227,193,0.024353312302839117,109,0.013753943217665616,302,0.03810725552050473
0500000US05011,"Bradley County, Arkansas",3364.0,3024,0.8989298454221165,0,0.0,72,0.02140309155766944,175,0.05202140309155767,93,0.027645659928656363
0500000US05095,"Monroe County, Arkansas",2166.0,1969,0.9090489381348107,5,0.0023084025854108957,94,0.04339796860572484,28,0.012927054478301015,70,0.032317636195752536
0500000US05113,"Polk County, Arkansas",5749.0,5381,0.9359888676291529,40,0.006957731779439902,71,0.012349973908505826,36,0.006261958601495913,221,0.038441468081405465
0500000US05103,"Ouachita County, Arkansas",8023.0,7528,0.9383023806556151,47,0.005858157796335535,194,0.02418048111678923,98,0.012214882213635796,156,0.01944409821762433
0500000US05101,"Newton County, Arkansas",1772.0,1429,0.8064334085778782,8,0.004514672686230248,107,0.06038374717832957,36,0.020316027088036117,192,0.10835214446952596
0500000US05081,"Little River County, Arkansas",3366.0,3281,0.9747474747474747,0,0.0,46,0.013666072489601902,2,0.0005941770647653001,37,0.010992275698158051
0500000US05015,"Carroll County, Arkansas",10139.0,9081,0.895650458625111,4,0.0003945162244797317,305,0.030081862116579546,85,0.0083834697701943,664,0.06548969326363546
0500000US05091,"Miller County, Arkansas",12129.0,11341,0.9350317421056971,36,0.002968093000247341,161,0.013273971473328386,164,0.013521312556682331,427,0.03520488086404485
0500000US06033,"Lake County, California",16267.0,12341,0.7586524866293723,126,0.007745742915104199,695,0.042724534333312844,141,0.008667855166902317,2964,0.18220938095530828
0500000US06043,"Mariposa County, California",5333.0,4115,0.7716107256703544,49,0.009188074254640915,303,0.0568160510031877,201,0.037689855615976,665,0.12469529345584099
0500000US06115,"Yuba County, California",20762.0,18408,0.8866197861477699,48,0.002311916000385319,403,0.019410461419901742,450,0.02167421250361237,1453,0.0699836239283306
0500000US06013,"Contra Costa County, California",349174.0,289868,0.8301534478512146,9265,0.026534048926896047,8056,0.02307159181382348,7281,0.02085206802339235,34704,0.09938884338467355
0500000US06035,"Lassen County, California",7989.0,7231,0.9051195393666291,31,0.0038803354612592313,221,0.027663036675428715,37,0.004631368131180373,469,0.05870572036550257
0500000US06083,"Santa Barbara County, California",185202.0,150277,0.8114221228712433,6677,0.0360525264306001,7639,0.04124685478558547,8379,0.045242491981728056,12230,0.06603600393084308
0500000US06097,"Sonoma County, California",205178.0,173651,0.8463431751942216,2549,0.012423359229547027,6957,0.0339071440407841,4794,0.0233650781272846,17227,0.08396124340816268
0500000US06025,"Imperial County, California",52256.0,46712,0.8939069197795468,445,0.00851576852418861,988,0.018906919779546845,1217,0.023289191671769748,2894,0.05538120024494795
0500000US06051,"Mono County, California",7288.0,3946,0.5414379802414928,1603,0.21995060373216246,528,0.07244785949506037,560,0.07683863885839737,651,0.08932491767288694
0500000US06001,"Alameda County, California",659381.0,506080,0.767507707986733,56600,0.08583808147338186,25254,0.038299556705455574,24358,0.036940706511106626,47089,0.07141394732332293
0500000US06067,"Sacramento County, California",598776.0,515120,0.8602883215092121,18502,0.030899702058866756,11196,0.018698144214196962,15064,0.02515798896415354,38894,0.06495584325357062
0500000US06055,"Napa County, California",67742.0,59459,0.877727259307372,739,0.010909037229488354,2253,0.03325853975377166,1494,0.022054264710224085,3797,0.05605089899914381
0500000US06053,"Monterey County, California",160980.0,130472,0.8104857746303888,2039,0.012666169710523046,4102,0.02548142626413219,16824,0.10450987700335446,7543,0.04685675239160144
0500000US06091,"Sierra County, California",840.0,552,0.6571428571428571,3,0.0035714285714285713,35,0.041666666666666664,3,0.0035714285714285713,247,0.29404761904761906
0500000US06073,"San Diego County, California",1452135.0,1240361,0.8541636969014589,44352,0.030542614839529383,28981,0.019957510837491005,35567,0.02449290183075265,102874,0.07084327559076807
0500000US06113,"Yolo County, California",98135.0,79087,0.8059000356651551,2887,0.029418657971162176,2894,0.029489988281449026,8168,0.08323228206042696,5099,0.051959036021806695
0500000US06023,"Humboldt County, California",52545.0,42371,0.806375487677229,1028,0.019564183081168522,3672,0.06988295746502997,1601,0.030469121705205063,3873,0.0737082500713674
0500000US06003,"Alpine County, California",545.0,477,0.8752293577981651,0,0.0,23,0.04220183486238532,0,0.0,45,0.08256880733944955
0500000US06045,"Mendocino County, California",32435.0,27136,0.8366271003545552,40,0.001233235702173578,1888,0.05820872514259288,474,0.014613843070756898,2897,0.08931709572992139
0500000US06087,"Santa Cruz County, California",106996.0,81004,0.7570750308422745,2784,0.026019664286515382,4622,0.04319787655613294,8592,0.08030206736700438,9994,0.09340536094807282
0500000US06037,"Los Angeles County, California",4380339.0,3606556,0.823350886769266,293262,0.06694961280394052,115642,0.02640023979879183,113512,0.025913976064409625,251367,0.057385284563591994
0500000US06065,"Riverside County, California",716966.0,635005,0.8856835610056822,7555,0.010537459237955496,11926,0.016633982643528424,12821,0.017882298463246515,49659,0.06926269864958728
0500000US06085,"Santa Clara County, California",965464.0,810940,0.8399484600150808,56338,0.05835328919566136,17601,0.018230612430914048,33822,0.0350318603282981,46763,0.04843577803004566
0500000US06041,"Marin County, California",114474.0,90061,0.7867375998043223,3064,0.02676590317451998,4014,0.03506473085591488,2560,0.02236315669933784,14775,0.12906860946590493
0500000US06093,"Siskiyou County, California",15168.0,12556,0.827795358649789,48,0.0031645569620253164,805,0.053072257383966245,246,0.016218354430379747,1513,0.09974947257383966
0500000US06089,"Shasta County, California",65483.0,58555,0.8942015484935021,447,0.006826199166195807,1387,0.021181069896003542,1217,0.01858497625337874,3877,0.05920620619091978
0500000US06015,"Del Norte County, California",7612.0,6678,0.8772990015764582,51,0.006699947451392538,351,0.04611140304781923,105,0.013794009458749344,427,0.05609563846558066
0500000US06079,"San Luis Obispo County, California",109724.0,92166,0.8399803142430098,1493,0.01360686814188327,3917,0.035698662097626774,3722,0.033921475702672156,8426,0.07679267981480806
0500000US06021,"Glenn County, California",8726.0,7333,0.8403621361448544,63,0.007219802887921155,557,0.06383222553289021,242,0.027733211093284436,531,0.06085262434104974
0500000US06007,"Butte County, California",81559.0,69262,0.8492257139003666,1007,0.012346889981485795,2805,0.0343922804350225,3236,0.03967679839134859,5249,0.0643583172917765
0500000US06063,"Plumas County, California",6911.0,6023,0.871509188250615,37,0.0053537838228910435,280,0.040515120821878164,195,0.02821588771523658,376,0.05440601938937925
0500000US06029,"Kern County, California",293507.0,268191,0.9137465205259159,2405,0.008194012408562658,3430,0.01168626301928063,8278,0.028203756639535,11203,0.0381694474067058
0500000US06059,"Orange County, California",1469044.0,1291984,0.8794726366262685,30763,0.02094082954628997,26785,0.018232946051990273,29431,0.02003411742602672,90081,0.061319470349424525
0500000US06009,"Calaveras County, California",9429.0,7293,0.7734648425071587,169,0.017923427722982287,279,0.02958956411072224,60,0.006363347120585428,1628,0.17265881853855128
0500000US06101,"Sutter County, California",29211.0,25919,0.8873027284242238,236,0.008079148266064155,530,0.018143849919550856,678,0.023210434425387696,1848,0.06326383896477354
0500000US06081,"San Mateo County, California",361709.0,287366,0.7944673757080969,30296,0.0837579380109425,10402,0.02875792418767573,13738,0.03798080777641696,19907,0.05503595431686798
0500000US06109,"Tuolumne County, California",17465.0,15769,0.9028914972802748,106,0.006069281419982823,366,0.020956198110506728,237,0.013569997137131405,987,0.05651302605210421
0500000US06077,"San Joaquin County, California",228686.0,208071,0.9098545604015987,1644,0.007188896565596495,4001,0.017495605327829424,3587,0.015685262762040526,11383,0.049775674942934854
0500000US06005,"Amador County, California",11619.0,10159,0.8743437473104398,25,0.002151648162492469,291,0.025045184611412342,170,0.014631207504948791,974,0.0838282124107066
0500000US08095,"Phillips County, Colorado",1845.0,1601,0.867750677506775,1,0.0005420054200542005,139,0.07533875338753387,27,0.014634146341463415,77,0.04173441734417344
0500000US08007,"Archuleta County, Colorado",4670.0,3885,0.8319057815845824,0,0.0,187,0.040042826552462524,64,0.013704496788008565,534,0.11434689507494647
0500000US08031,"Denver County, Colorado",489748.0,381156,0.778269640713183,47331,0.0966435799635731,15998,0.03266577913539208,15247,0.031132337447013565,30016,0.06128866274083815
0500000US08061,"Kiowa County, Colorado",634.0,528,0.832807570977918,3,0.00473186119873817,58,0.0914826498422713,23,0.03627760252365931,22,0.03470031545741325
0500000US08055,"Huerfano County, Colorado",2081.0,1623,0.7799135031234983,0,0.0,172,0.0826525708793849,18,0.008649687650168188,268,0.12878423834694858
0500000US08009,"Baca County, Colorado",1384.0,1158,0.8367052023121387,0,0.0,89,0.06430635838150289,20,0.014450867052023121,117,0.08453757225433527
0500000US08015,"Chaffee County, Colorado",7989.0,6046,0.7567905870572037,32,0.004005507572912755,388,0.04856677932156715,522,0.06533984228313931,1001,0.12529728376517713
0500000US08047,"Gilpin County, Colorado",5121.0,3424,0.6686194102714313,1050,0.2050380785002929,93,0.01816051552431166,77,0.015036125756688147,477,0.09314586994727592
0500000US08063,"Kit Carson County, Colorado",3147.0,2650,0.8420718144264379,30,0.009532888465204958,192,0.061010486177311724,27,0.008579599618684462,248,0.07880521131236098
0500000US08045,"Garfield County, Colorado",24208.0,19924,0.8230337078651685,483,0.019952081956378057,879,0.03631031064111038,652,0.02693324520819564,2270,0.09377065432914738
0500000US08051,"Gunnison County, Colorado",8282.0,5419,0.6543105530065202,421,0.05083313209369717,1374,0.16590195604926347,647,0.07812122675682202,421,0.05083313209369717
0500000US08059,"Jefferson County, Colorado",233295.0,195964,0.8399837116097645,3941,0.016892775241646844,4442,0.01904027090164813,3409,0.014612400608671425,25539,0.10947084163826915
0500000US08079,"Mineral County, Colorado",340.0,184,0.5411764705882353,0,0.0,99,0.2911764705882353,10,0.029411764705882353,47,0.13823529411764707
0500000US08091,"Ouray County, Colorado",1879.0,1314,0.699308142629058,0,0.0,194,0.10324640766365088,38,0.020223523150612027,333,0.1772219265566791
0500000US08103,"Rio Blanco County, Colorado",2643.0,2260,0.8550889141127507,0,0.0,130,0.04918653045781309,68,0.025728339008702233,185,0.06999621642073402
0500000US08115,"Sedgwick County, Colorado",738.0,611,0.8279132791327913,0,0.0,45,0.06097560975609756,6,0.008130081300813009,76,0.10298102981029811
0500000US08021,"Conejos County, Colorado",1610.0,1360,0.84472049689441,2,0.0012422360248447205,51,0.031677018633540374,43,0.02670807453416149,154,0.09565217391304348
0500000US08023,"Costilla County, Colorado",854.0,714,0.8360655737704918,0,0.0,36,0.04215456674473068,0,0.0,104,0.12177985948477751
0500000US08001,"Adams County, Colorado",175761.0,155424,0.8842917370747777,2689,0.015299184688298315,2440,0.013882488151523945,2480,0.014110069924499747,12728,0.07241652016090032
0500000US08037,"Eagle County, Colorado",29384.0,23390,0.7960114347944459,1247,0.0424380615300844,900,0.030628913694527634,527,0.017934930574462292,3320,0.11298665940647971
0500000US08065,"Lake County, Colorado",2074.0,1419,0.6841851494696239,0,0.0,291,0.1403085824493732,75,0.03616200578592092,289,0.13934426229508196
0500000US08081,"Moffat County, Colorado",4318.0,3797,0.8793422880963409,30,0.006947660954145438,261,0.06044465030106531,41,0.009495136637332098,189,0.04377026401111626
0500000US08097,"Pitkin County, Colorado",17758.0,11355,0.6394301160040545,2937,0.16539024664939744,1171,0.06594211059804032,702,0.03953147877013177,1593,0.08970604797837595
0500000US08017,"Cheyenne County, Colorado",794.0,672,0.8463476070528967,0,0.0,39,0.0491183879093199,11,0.013853904282115869,72,0.0906801007556675
0500000US08025,"Crowley County, Colorado",1394.0,1162,0.8335724533715926,0,0.0,121,0.08680057388809183,1,0.0007173601147776184,110,0.07890961262553801
0500000US08033,"Dolores County, Colorado",663.0,425,0.6410256410256411,0,0.0,125,0.1885369532428356,1,0.0015082956259426848,112,0.1689291101055807
0500000US08057,"Jackson County, Colorado",588.0,368,0.6258503401360545,0,0.0,83,0.141156462585034,21,0.03571428571428571,116,0.19727891156462585
0500000US08069,"Larimer County, Colorado",152873.0,125934,0.823781831978178,2176,0.01423403740359645,3916,0.02561603422448699,6937,0.04537753560144695,13910,0.09099056079229165
0500000US08083,"Montezuma County, Colorado",9697.0,8500,0.8765597607507477,14,0.001443745488295349,275,0.02835928637723007,132,0.013612457461070435,776,0.08002474992265649
0500000US08113,"San Miguel County, Colorado",5229.0,3043,0.5819468349588831,518,0.09906291834002677,695,0.13291260279212086,278,0.05316504111684835,695,0.13291260279212086
0500000US08013,"Boulder County, Colorado",184138.0,141322,0.7674787387720079,6929,0.03762938665566043,8138,0.04419511453366497,8505,0.04618818494824534,19244,0.10450857509042132
0500000US08071,"Las Animas County, Colorado",5098.0,4267,0.8369948999607689,18,0.003530796390741467,307,0.06021969399764614,35,0.006865437426441742,471,0.09238917222440172
0500000US08125,"Yuma County, Colorado",4582.0,3784,0.8258402444347447,0,0.0,256,0.055870798777826275,34,0.007420340462680052,508,0.11086861632474902
0500000US08107,"Routt County, Colorado",13475.0,10398,0.7716512059369203,445,0.033024118738404454,581,0.043116883116883116,688,0.05105751391465677,1363,0.10115027829313544
0500000US08117,"Summit County, Colorado",20634.0,16726,0.8106038577105747,1002,0.048560628089560916,831,0.04027333527188136,355,0.017204613744305514,1720,0.08335756518367743
0500000US08019,"Clear Creek County, Colorado",3274.0,2131,0.6508857666463043,113,0.03451435552840562,135,0.04123396456933415,77,0.023518631643249847,818,0.24984728161270617
0500000US08029,"Delta County, Colorado",8085.0,6764,0.8366110080395794,25,0.0030921459492888066,318,0.039332096474953615,70,0.008658008658008658,908,0.11230674087816946
0500000US08101,"Pueblo County, Colorado",58750.0,54429,0.9264510638297873,567,0.009651063829787233,1346,0.022910638297872342,784,0.01334468085106383,1624,0.027642553191489363
0500000US08087,"Morgan County, Colorado",10266.0,9145,0.8908045977011494,0,0.0,446,0.043444379505162674,90,0.008766803039158387,585,0.05698421975452952
0500000US08093,"Park County, Colorado",4059.0,2701,0.6654348361665435,35,0.008622813500862282,139,0.03424488790342449,132,0.032520325203252036,1052,0.25917713722591773
0500000US08077,"Mesa County, Colorado",59836.0,51780,0.8653653319072131,265,0.004428771976736413,1584,0.026472357777926333,1796,0.030015375359315463,4411,0.07371816297880875
0500000US08099,"Prowers County, Colorado",4766.0,4298,0.9018044481745698,1,0.000209819555182543,73,0.01531682752832564,90,0.01888375996642887,304,0.06378514477549307
0500000US08041,"El Paso County, Colorado",288230.0,256067,0.8884120320577317,2237,0.007761162960136002,4580,0.015890087777122437,4297,0.014908233008361377,21049,0.07302848419664851
0500000US08121,"Washington County, Colorado",1511.0,1172,0.7756452680344142,0,0.0,63,0.04169424222369292,17,0.011250827266710787,259,0.171409662475182
0500000US08005,"Arapahoe County, Colorado",302988.0,263596,0.8699882503597502,7283,0.024037255600881883,4906,0.016192060411633465,3814,0.012587957278836126,23389,0.07719447634889831
0500000US08014,"Broomfield County, Colorado",39209.0,34101,0.8697237879058379,351,0.008952026320487643,615,0.01568517432222194,548,0.013976382973296947,3594,0.09166262847815553
0500000US09009,"New Haven County, Connecticut",354097.0,305103,0.8616367831413426,13708,0.03871255616398896,11514,0.032516513836604095,5324,0.015035428145395189,18448,0.05209871871266913
0500000US09013,"Tolland County, Connecticut",43101.0,36975,0.8578687269436904,679,0.0157536948098652,1221,0.028328809076355536,744,0.017261780469130645,3482,0.08078698870095821
0500000US09003,"Hartford County, Connecticut",470225.0,423826,0.9013259609761285,15225,0.0323781168589505,8220,0.017480993141581157,4769,0.010141953320219044,18185,0.038672975703120845
0500000US09015,"Windham County, Connecticut",38870.0,34982,0.8999742732184204,223,0.0057370722922562385,955,0.02456907640854129,478,0.012297401595060459,2232,0.057422176485721635
0500000US09007,"Middlesex County, Connecticut",66529.0,58306,0.8763997655157901,540,0.008116761111695651,1435,0.021569541102376407,963,0.014474890649190579,5285,0.07943904162094725
0500000US10003,"New Castle County, Delaware",261962.0,233081,0.8897511852864156,8487,0.032397828692711156,5648,0.021560378986265182,2777,0.010600774158083998,11969,0.045689832876524075
0500000US10005,"Sussex County, Delaware",79581.0,70689,0.8882647868209749,251,0.0031540191754313215,1292,0.01623503097473015,1049,0.013181538306882295,6300,0.07916462472198138
0500000US11001,"District of Columbia, District of Columbia",755586.0,352692,0.4667794268289778,307568,0.40705889203876194,42642,0.05643566715105891,31516,0.041710672246441836,21168,0.028015341734759513
0500000US12091,"Okaloosa County, Florida",93410.0,86582,0.9269029011883096,256,0.002740605930842522,1035,0.011080184134460979,1700,0.018199336259501125,3837,0.04107697248688577
0500000US12123,"Taylor County, Florida",5943.0,5680,0.955746256099613,0,0.0,55,0.009254585226316675,152,0.02557630826182063,56,0.009422850412249705
0500000US12133,"Washington County, Florida",5962.0,5530,0.9275410935927542,6,0.0010063737001006373,54,0.009057363300905737,160,0.02683663200268366,212,0.03555853740355586
0500000US12031,"Duval County, Florida",472434.0,428090,0.9061371535494905,7671,0.016237188686673693,5901,0.012490633612314101,10105,0.021389231088363665,20667,0.043745793063158026
0500000US12007,"Bradford County, Florida",6352.0,5731,0.902235516372796,22,0.0034634760705289673,130,0.020465994962216624,236,0.0371536523929471,233,0.03668136020151133
0500000US12009,"Brevard County, Florida",213031.0,189170,0.8879928273349889,1245,0.00584421985532622,2140,0.010045486337669166,5628,0.026418690237571058,14848,0.06969877623444475
0500000US12019,"Clay County, Florida",49636.0,41759,0.8413046982029172,61,0.0012289467322104924,1060,0.021355467805624948,1006,0.020267547747602546,5750,0.11584333951164477
0500000US12067,"Lafayette County, Florida",1170.0,1108,0.947008547008547,4,0.003418803418803419,31,0.026495726495726495,0,0.0,27,0.023076923076923078
0500000US12069,"Lake County, Florida",87589.0,76553,0.8740024432291726,343,0.003916016851431116,1196,0.013654682665631529,1550,0.017696286063318453,7947,0.0907305711904463
0500000US12089,"Nassau County, Florida",21707.0,18903,0.8708250794674529,11,0.0005067489749850278,787,0.03625558575574699,432,0.019901414290321096,1574,0.07251117151149399
0500000US12103,"Pinellas County, Florida",414562.0,358774,0.8654290552438477,6769,0.016328076379407665,6388,0.015409034113112152,11983,0.028905205976428133,30648,0.07392862828720433
0500000US12105,"Polk County, Florida",218737.0,199237,0.9108518449096403,1242,0.005678051724216753,2617,0.01196413958315237,4370,0.01997833014076265,11271,0.05152763364222788
0500000US12111,"St. Lucie County, Florida",83835.0,73370,0.8751714677640604,282,0.003363750223653605,1326,0.01581678296654142,2688,0.03206298085525139,6169,0.07358501819049323
0500000US12043,"Glades County, Florida",2418.0,2083,0.8614557485525227,21,0.008684863523573201,39,0.016129032258064516,45,0.018610421836228287,230,0.09511993382961124
0500000US12051,"Hendry County, Florida",12200.0,10416,0.8537704918032787,486,0.03983606557377049,292,0.023934426229508195,433,0.035491803278688526,573,0.046967213114754096
0500000US12061,"Indian River County, Florida",50464.0,44728,0.8863348129359544,130,0.0025760938490805327,494,0.009789156626506024,1065,0.02110415345592898,4047,0.08019578313253012
